source_address,timestamp,x,y
a95f0d81c914c9e2,2019-10-29T16:30:32Z,398335.97489816,333167.980677145
a95f0d81c914c9e2,2019-10-29T16:30:33Z,398333.991307328,333168.028954307
a95f0d81c914c9e2,2019-10-29T16:30:34Z,398332.007716496,333168.07723147
a95f0d81c914c9e2,2019-10-29T16:30:35Z,398330.714587193,333168.796926952
a95f0d81c914c9e2,2019-10-29T16:30:36Z,398329.42145789,333169.516622434
a95f0d81c914c9e2,2019-10-29T16:30:37Z,398328.128328586,333170.236317917
a95f0d81c914c9e2,2019-10-29T16:30:38Z,398326.835199283,333170.956013399
a95f0d81c914c9e2,2019-10-29T16:30:39Z,398325.54206998,333171.675708881
a95f0d81c914c9e2,2019-10-29T16:30:40Z,398324.687459476,333172.965102809
a95f0d81c914c9e2,2019-10-29T16:30:41Z,398323.832848973,333174.254496737
a95f0d81c914c9e2,2019-10-29T16:30:42Z,398322.978238469,333175.543890665
a95f0d81c914c9e2,2019-10-29T16:30:43Z,398322.123627966,333176.833284593
a95f0d81c914c9e2,2019-10-29T16:30:44Z,398321.269017462,333178.122678521
a95f0d81c914c9e2,2019-10-29T16:30:45Z,398320.414406959,333179.412072449
a95f0d81c914c9e2,2019-10-29T16:30:46Z,398319.559796455,333180.701466377
a95f0d81c914c9e2,2019-10-29T16:30:47Z,398318.705185952,333181.990860304
a95f0d81c914c9e2,2019-10-29T16:30:48Z,398317.850575448,333183.280254232
a95f0d81c914c9e2,2019-10-29T16:30:49Z,398316.995964945,333184.56964816
a95f0d81c914c9e2,2019-10-29T16:30:50Z,398316.345575238,333185.107529032
a95f0d81c914c9e2,2019-10-29T16:30:51Z,398315.695185531,333185.645409904
a95f0d81c914c9e2,2019-10-29T16:30:52Z,398315.044795824,333186.183290776
a95f0d81c914c9e2,2019-10-29T16:30:53Z,398314.394406117,333186.721171648
a95f0d81c914c9e2,2019-10-29T16:30:54Z,398313.74401641,333187.25905252
a95f0d81c914c9e2,2019-10-29T16:30:55Z,398313.093626703,333187.796933392
a95f0d81c914c9e2,2019-10-29T16:30:56Z,398312.443236996,333188.334814264
a95f0d81c914c9e2,2019-10-29T16:30:57Z,398311.792847289,333188.872695136
a95f0d81c914c9e2,2019-10-29T16:30:58Z,398311.142457582,333189.410576008
a95f0d81c914c9e2,2019-10-29T16:30:59Z,398310.492067875,333189.94845688
a95f0d81c914c9e2,2019-10-29T16:31:00Z,398309.643524117,333190.447540238
a95f0d81c914c9e2,2019-10-29T16:31:01Z,398308.794980359,333190.946623596
a95f0d81c914c9e2,2019-10-29T16:31:02Z,398307.946436601,333191.445706953
a95f0d81c914c9e2,2019-10-29T16:31:03Z,398307.097892843,333191.944790311
a95f0d81c914c9e2,2019-10-29T16:31:04Z,398306.249349085,333192.443873669
a95f0d81c914c9e2,2019-10-29T16:31:05Z,398305.351266814,333192.933257648
a95f0d81c914c9e2,2019-10-29T16:31:06Z,398304.453184544,333193.422641627
a95f0d81c914c9e2,2019-10-29T16:31:07Z,398303.555102273,333193.912025606
a95f0d81c914c9e2,2019-10-29T16:31:08Z,398302.657020003,333194.401409585
a95f0d81c914c9e2,2019-10-29T16:31:09Z,398301.758937732,333194.890793564
a95f0d81c914c9e2,2019-10-29T16:31:10Z,398300.860855461,333195.380177543
a95f0d81c914c9e2,2019-10-29T16:31:11Z,398299.96277319,333195.869561522
a95f0d81c914c9e2,2019-10-29T16:31:12Z,398299.06469092,333196.358945502
a95f0d81c914c9e2,2019-10-29T16:31:13Z,398298.166608649,333196.848329481
a95f0d81c914c9e2,2019-10-29T16:31:14Z,398297.268526378,333197.33771346
a95f0d81c914c9e2,2019-10-29T16:31:15Z,398296.54491504,333197.8285474
a95f0d81c914c9e2,2019-10-29T16:31:16Z,398295.821303703,333198.31938134
a95f0d81c914c9e2,2019-10-29T16:31:17Z,398295.097692365,333198.810215281
a95f0d81c914c9e2,2019-10-29T16:31:18Z,398294.374081028,333199.301049221
a95f0d81c914c9e2,2019-10-29T16:31:19Z,398293.65046969,333199.791883161
a95f0d81c914c9e2,2019-10-29T16:31:20Z,398292.970476086,333200.283079592
a95f0d81c914c9e2,2019-10-29T16:31:21Z,398292.290482481,333200.774276022
a95f0d81c914c9e2,2019-10-29T16:31:22Z,398291.610488877,333201.265472453
a95f0d81c914c9e2,2019-10-29T16:31:23Z,398290.930495272,333201.756668883
a95f0d81c914c9e2,2019-10-29T16:31:24Z,398290.250501668,333202.247865314
a95f0d81c914c9e2,2019-10-29T16:31:25Z,398289.536231904,333203.039229808
a95f0d81c914c9e2,2019-10-29T16:31:26Z,398288.82196214,333203.830594302
a95f0d81c914c9e2,2019-10-29T16:31:27Z,398288.107692375,333204.621958795
a95f0d81c914c9e2,2019-10-29T16:31:28Z,398287.393422611,333205.413323289
a95f0d81c914c9e2,2019-10-29T16:31:29Z,398286.679152847,333206.204687783
a95f0d81c914c9e2,2019-10-29T16:31:30Z,398285.956314043,333207.071094293
a95f0d81c914c9e2,2019-10-29T16:31:31Z,398285.233475239,333207.937500802
a95f0d81c914c9e2,2019-10-29T16:31:32Z,398284.510636434,333208.803907312
a95f0d81c914c9e2,2019-10-29T16:31:33Z,398283.78779763,333209.670313821
a95f0d81c914c9e2,2019-10-29T16:31:34Z,398283.064958826,333210.536720331
a95f0d81c914c9e2,2019-10-29T16:31:35Z,398282.342120022,333211.40312684
a95f0d81c914c9e2,2019-10-29T16:31:36Z,398281.619281218,333212.26953335
a95f0d81c914c9e2,2019-10-29T16:31:37Z,398280.896442414,333213.135939859
a95f0d81c914c9e2,2019-10-29T16:31:38Z,398280.17360361,333214.002346369
a95f0d81c914c9e2,2019-10-29T16:31:39Z,398279.450764806,333214.868752878
a95f0d81c914c9e2,2019-10-29T16:31:40Z,398276.962573665,333213.861032144
a95f0d81c914c9e2,2019-10-29T16:31:41Z,398274.474382524,333212.85331141
a95f0d81c914c9e2,2019-10-29T16:31:42Z,398271.986191384,333211.845590677
a95f0d81c914c9e2,2019-10-29T16:31:43Z,398269.498000243,333210.837869943
a95f0d81c914c9e2,2019-10-29T16:31:44Z,398267.009809102,333209.830149209
a95f0d81c914c9e2,2019-10-29T16:31:45Z,398264.521617961,333208.822428475
a95f0d81c914c9e2,2019-10-29T16:31:46Z,398262.03342682,333207.814707741
a95f0d81c914c9e2,2019-10-29T16:31:47Z,398259.54523568,333206.806987008
a95f0d81c914c9e2,2019-10-29T16:31:48Z,398257.057044539,333205.799266274
a95f0d81c914c9e2,2019-10-29T16:31:49Z,398254.568853398,333204.79154554
a95f0d81c914c9e2,2019-10-29T16:31:50Z,398253.242027396,333204.843244153
a95f0d81c914c9e2,2019-10-29T16:31:51Z,398251.915201394,333204.894942766
a95f0d81c914c9e2,2019-10-29T16:31:52Z,398250.588375393,333204.946641378
a95f0d81c914c9e2,2019-10-29T16:31:53Z,398249.261549391,333204.998339991
a95f0d81c914c9e2,2019-10-29T16:31:54Z,398247.934723389,333205.050038604
a95f0d81c914c9e2,2019-10-29T16:31:55Z,398247.038547225,333205.599053691
a95f0d81c914c9e2,2019-10-29T16:31:56Z,398246.142371061,333206.148068778
a95f0d81c914c9e2,2019-10-29T16:31:57Z,398245.246194896,333206.697083866
a95f0d81c914c9e2,2019-10-29T16:31:58Z,398244.350018732,333207.246098953
a95f0d81c914c9e2,2019-10-29T16:31:59Z,398243.453842568,333207.79511404
a95f0d81c914c9e2,2019-10-29T16:32:00Z,398244.280265754,333210.333395025
a95f0d81c914c9e2,2019-10-29T16:32:01Z,398245.10668894,333212.87167601
a95f0d81c914c9e2,2019-10-29T16:32:02Z,398245.933112125,333215.409956995
a95f0d81c914c9e2,2019-10-29T16:32:03Z,398246.759535311,333217.94823798
a95f0d81c914c9e2,2019-10-29T16:32:04Z,398247.585958497,333220.486518965
a95f0d81c914c9e2,2019-10-29T16:32:05Z,398248.412381683,333223.02479995
a95f0d81c914c9e2,2019-10-29T16:32:06Z,398249.238804869,333225.563080935
a95f0d81c914c9e2,2019-10-29T16:32:07Z,398250.065228055,333228.101361919
a95f0d81c914c9e2,2019-10-29T16:32:08Z,398250.891651241,333230.639642904
a95f0d81c914c9e2,2019-10-29T16:32:09Z,398251.718074427,333233.177923889
a95f0d81c914c9e2,2019-10-29T16:32:10Z,398252.111896774,333234.775784607
a95f0d81c914c9e2,2019-10-29T16:32:11Z,398252.505719121,333236.373645325
a95f0d81c914c9e2,2019-10-29T16:32:12Z,398252.899541468,333237.971506044
a95f0d81c914c9e2,2019-10-29T16:32:13Z,398253.293363815,333239.569366762
a95f0d81c914c9e2,2019-10-29T16:32:14Z,398253.687186162,333241.16722748
a95f0d81c914c9e2,2019-10-29T16:32:15Z,398253.79260795,333242.138141354
a95f0d81c914c9e2,2019-10-29T16:32:16Z,398253.898029738,333243.109055228
a95f0d81c914c9e2,2019-10-29T16:32:17Z,398254.003451525,333244.079969102
a95f0d81c914c9e2,2019-10-29T16:32:18Z,398254.108873313,333245.050882976
a95f0d81c914c9e2,2019-10-29T16:32:19Z,398254.214295101,333246.02179685
a95f0d81c914c9e2,2019-10-29T16:32:20Z,398254.668612784,333246.578332759
a95f0d81c914c9e2,2019-10-29T16:32:21Z,398255.122930467,333247.134868668
a95f0d81c914c9e2,2019-10-29T16:32:22Z,398255.577248149,333247.691404576
a95f0d81c914c9e2,2019-10-29T16:32:23Z,398256.031565832,333248.247940485
a95f0d81c914c9e2,2019-10-29T16:32:24Z,398256.485883515,333248.804476394
a95f0d81c914c9e2,2019-10-29T16:32:25Z,398257.027425172,333249.257417811
a95f0d81c914c9e2,2019-10-29T16:32:26Z,398257.568966829,333249.710359228
a95f0d81c914c9e2,2019-10-29T16:32:27Z,398258.110508485,333250.163300646
a95f0d81c914c9e2,2019-10-29T16:32:28Z,398258.652050142,333250.616242063
a95f0d81c914c9e2,2019-10-29T16:32:29Z,398259.193591799,333251.06918348
a95f0d81c914c9e2,2019-10-29T16:32:30Z,398260.634416706,333253.068661865
a95f0d81c914c9e2,2019-10-29T16:32:31Z,398262.075241614,333255.06814025
a95f0d81c914c9e2,2019-10-29T16:32:32Z,398263.516066521,333257.067618634
a95f0d81c914c9e2,2019-10-29T16:32:33Z,398264.956891429,333259.067097019
a95f0d81c914c9e2,2019-10-29T16:32:34Z,398266.397716336,333261.066575404
a95f0d81c914c9e2,2019-10-29T16:32:35Z,398268.063362056,333263.452688031
a95f0d81c914c9e2,2019-10-29T16:32:36Z,398269.729007776,333265.838800658
a95f0d81c914c9e2,2019-10-29T16:32:37Z,398271.394653497,333268.224913284
a95f0d81c914c9e2,2019-10-29T16:32:38Z,398273.060299217,333270.611025911
a95f0d81c914c9e2,2019-10-29T16:32:39Z,398274.725944937,333272.997138538
a95f0d81c914c9e2,2019-10-29T16:32:40Z,398275.942262386,333274.265158804
a95f0d81c914c9e2,2019-10-29T16:32:41Z,398277.158579834,333275.53317907
a95f0d81c914c9e2,2019-10-29T16:32:42Z,398278.374897283,333276.801199335
a95f0d81c914c9e2,2019-10-29T16:32:43Z,398279.591214731,333278.069219601
a95f0d81c914c9e2,2019-10-29T16:32:44Z,398280.80753218,333279.337239867
a95f0d81c914c9e2,2019-10-29T16:32:45Z,398281.020786769,333278.297619395
a95f0d81c914c9e2,2019-10-29T16:32:46Z,398281.234041358,333277.257998923
a95f0d81c914c9e2,2019-10-29T16:32:47Z,398281.447295948,333276.21837845
a95f0d81c914c9e2,2019-10-29T16:32:48Z,398281.660550537,333275.178757978
a95f0d81c914c9e2,2019-10-29T16:32:49Z,398281.873805126,333274.139137506
a95f0d81c914c9e2,2019-10-29T16:32:50Z,398282.59289102,333274.323351412
a95f0d81c914c9e2,2019-10-29T16:32:51Z,398283.311976915,333274.507565319
a95f0d81c914c9e2,2019-10-29T16:32:52Z,398284.031062809,333274.691779225
a95f0d81c914c9e2,2019-10-29T16:32:53Z,398284.750148704,333274.875993132
a95f0d81c914c9e2,2019-10-29T16:32:54Z,398285.469234598,333275.060207038
a95f0d81c914c9e2,2019-10-29T16:32:55Z,398286.093645107,333274.367148578
a95f0d81c914c9e2,2019-10-29T16:32:56Z,398286.718055616,333273.674090118
a95f0d81c914c9e2,2019-10-29T16:32:57Z,398287.342466124,333272.981031657
a95f0d81c914c9e2,2019-10-29T16:32:58Z,398287.966876633,333272.287973197
a95f0d81c914c9e2,2019-10-29T16:32:59Z,398288.591287142,333271.594914737
a95f0d81c914c9e2,2019-10-29T16:33:00Z,398289.215697651,333270.901856277
a95f0d81c914c9e2,2019-10-29T16:33:01Z,398289.84010816,333270.208797817
a95f0d81c914c9e2,2019-10-29T16:33:02Z,398290.464518668,333269.515739356
a95f0d81c914c9e2,2019-10-29T16:33:03Z,398291.088929177,333268.822680896
a95f0d81c914c9e2,2019-10-29T16:33:04Z,398291.713339686,333268.129622436
a95f0d81c914c9e2,2019-10-29T16:33:05Z,398291.969038437,333267.854751579
a95f0d81c914c9e2,2019-10-29T16:33:06Z,398292.224737188,333267.579880722
a95f0d81c914c9e2,2019-10-29T16:33:07Z,398292.480435938,333267.305009866
a95f0d81c914c9e2,2019-10-29T16:33:08Z,398292.736134689,333267.030139009
a95f0d81c914c9e2,2019-10-29T16:33:09Z,398292.99183344,333266.755268152
a95f0d81c914c9e2,2019-10-29T16:33:10Z,398293.096469574,333266.771472486
a95f0d81c914c9e2,2019-10-29T16:33:11Z,398293.201105707,333266.78767682
a95f0d81c914c9e2,2019-10-29T16:33:12Z,398293.30574184,333266.803881153
a95f0d81c914c9e2,2019-10-29T16:33:13Z,398293.410377974,333266.820085487
a95f0d81c914c9e2,2019-10-29T16:33:14Z,398293.515014107,333266.836289821
a95f0d81c914c9e2,2019-10-29T16:33:15Z,398293.61965024,333266.852494155
a95f0d81c914c9e2,2019-10-29T16:33:16Z,398293.724286374,333266.868698488
a95f0d81c914c9e2,2019-10-29T16:33:17Z,398293.828922507,333266.884902822
a95f0d81c914c9e2,2019-10-29T16:33:18Z,398293.933558641,333266.901107155
a95f0d81c914c9e2,2019-10-29T16:33:19Z,398294.038194774,333266.917311489
a95f0d81c914c9e2,2019-10-29T16:33:20Z,398295.454826535,333268.707236078
a95f0d81c914c9e2,2019-10-29T16:33:21Z,398296.871458296,333270.497160668
a95f0d81c914c9e2,2019-10-29T16:33:22Z,398298.288090056,333272.287085257
a95f0d81c914c9e2,2019-10-29T16:33:23Z,398299.704721817,333274.077009847
a95f0d81c914c9e2,2019-10-29T16:33:24Z,398301.121353578,333275.866934436
a95f0d81c914c9e2,2019-10-29T16:33:25Z,398303.41264909,333278.839339196
a95f0d81c914c9e2,2019-10-29T16:33:26Z,398305.703944603,333281.811743956
a95f0d81c914c9e2,2019-10-29T16:33:27Z,398307.995240115,333284.784148717
a95f0d81c914c9e2,2019-10-29T16:33:28Z,398310.286535628,333287.756553477
a95f0d81c914c9e2,2019-10-29T16:33:29Z,398312.57783114,333290.728958237
a95f0d81c914c9e2,2019-10-29T16:33:30Z,398313.158532832,333291.828625672
a95f0d81c914c9e2,2019-10-29T16:33:31Z,398313.739234524,333292.928293107
a95f0d81c914c9e2,2019-10-29T16:33:32Z,398314.319936216,333294.027960542
a95f0d81c914c9e2,2019-10-29T16:33:33Z,398314.900637908,333295.127627977
a95f0d81c914c9e2,2019-10-29T16:33:34Z,398315.4813396,333296.227295412
a95f0d81c914c9e2,2019-10-29T16:33:35Z,398314.982144612,333296.054426568
a95f0d81c914c9e2,2019-10-29T16:33:36Z,398314.482949624,333295.881557724
a95f0d81c914c9e2,2019-10-29T16:33:37Z,398313.983754636,333295.70868888
a95f0d81c914c9e2,2019-10-29T16:33:38Z,398313.484559648,333295.535820036
a95f0d81c914c9e2,2019-10-29T16:33:39Z,398312.98536466,333295.362951192
a95f0d81c914c9e2,2019-10-29T16:33:40Z,398312.734267733,333295.647011229
a95f0d81c914c9e2,2019-10-29T16:33:41Z,398312.483170806,333295.931071267
a95f0d81c914c9e2,2019-10-29T16:33:42Z,398312.23207388,333296.215131304
a95f0d81c914c9e2,2019-10-29T16:33:43Z,398311.980976953,333296.499191342
a95f0d81c914c9e2,2019-10-29T16:33:44Z,398311.729880026,333296.783251379
a95f0d81c914c9e2,2019-10-29T16:33:45Z,398311.71480699,333297.806805378
a95f0d81c914c9e2,2019-10-29T16:33:46Z,398311.699733954,333298.830359377
a95f0d81c914c9e2,2019-10-29T16:33:47Z,398311.684660918,333299.853913375
a95f0d81c914c9e2,2019-10-29T16:33:48Z,398311.669587882,333300.877467374
a95f0d81c914c9e2,2019-10-29T16:33:49Z,398311.654514846,333301.901021373
a95f0d81c914c9e2,2019-10-29T16:33:50Z,398311.63944181,333302.924575372
a95f0d81c914c9e2,2019-10-29T16:33:51Z,398311.624368774,333303.948129371
a95f0d81c914c9e2,2019-10-29T16:33:52Z,398311.609295737,333304.971683369
a95f0d81c914c9e2,2019-10-29T16:33:53Z,398311.594222701,333305.995237368
a95f0d81c914c9e2,2019-10-29T16:33:54Z,398311.579149665,333307.018791367
a95f0d81c914c9e2,2019-10-29T16:33:55Z,398312.12694431,333305.165434914
a95f0d81c914c9e2,2019-10-29T16:33:56Z,398312.674738955,333303.31207846
a95f0d81c914c9e2,2019-10-29T16:33:57Z,398313.222533599,333301.458722007
a95f0d81c914c9e2,2019-10-29T16:33:58Z,398313.770328244,333299.605365553
a95f0d81c914c9e2,2019-10-29T16:33:59Z,398314.318122889,333297.7520091
a95f0d81c914c9e2,2019-10-29T16:34:00Z,398314.687268491,333298.013569117
a95f0d81c914c9e2,2019-10-29T16:34:01Z,398315.056414093,333298.275129134
a95f0d81c914c9e2,2019-10-29T16:34:02Z,398315.425559694,333298.536689151
a95f0d81c914c9e2,2019-10-29T16:34:03Z,398315.794705296,333298.798249168
a95f0d81c914c9e2,2019-10-29T16:34:04Z,398316.163850898,333299.059809185
a95f0d81c914c9e2,2019-10-29T16:34:05Z,398315.712138783,333299.500460157
a95f0d81c914c9e2,2019-10-29T16:34:06Z,398315.260426668,333299.94111113
a95f0d81c914c9e2,2019-10-29T16:34:07Z,398314.808714552,333300.381762102
a95f0d81c914c9e2,2019-10-29T16:34:08Z,398314.357002437,333300.822413075
a95f0d81c914c9e2,2019-10-29T16:34:09Z,398313.905290322,333301.263064047
a95f0d81c914c9e2,2019-10-29T16:34:10Z,398313.453578207,333301.703715019
a95f0d81c914c9e2,2019-10-29T16:34:11Z,398313.001866092,333302.144365991
a95f0d81c914c9e2,2019-10-29T16:34:12Z,398312.550153976,333302.585016964
a95f0d81c914c9e2,2019-10-29T16:34:13Z,398312.098441861,333303.025667936
a95f0d81c914c9e2,2019-10-29T16:34:14Z,398311.646729746,333303.466318908
a95f0d81c914c9e2,2019-10-29T16:34:15Z,398310.867337191,333303.075373482
a95f0d81c914c9e2,2019-10-29T16:34:16Z,398310.087944635,333302.684428055
a95f0d81c914c9e2,2019-10-29T16:34:17Z,398309.30855208,333302.293482629
a95f0d81c914c9e2,2019-10-29T16:34:18Z,398308.529159524,333301.902537202
a95f0d81c914c9e2,2019-10-29T16:34:19Z,398307.749766969,333301.511591776
a95f0d81c914c9e2,2019-10-29T16:34:20Z,398306.970374414,333301.12064635
a95f0d81c914c9e2,2019-10-29T16:34:21Z,398306.190981858,333300.729700923
a95f0d81c914c9e2,2019-10-29T16:34:22Z,398305.411589303,333300.338755497
a95f0d81c914c9e2,2019-10-29T16:34:23Z,398304.632196747,333299.94781007
a95f0d81c914c9e2,2019-10-29T16:34:24Z,398303.852804192,333299.556864644
a95f0d81c914c9e2,2019-10-29T16:34:25Z,398303.37618699,333299.537490771
a95f0d81c914c9e2,2019-10-29T16:34:26Z,398302.899569788,333299.518116898
a95f0d81c914c9e2,2019-10-29T16:34:27Z,398302.422952585,333299.498743024
a95f0d81c914c9e2,2019-10-29T16:34:28Z,398301.946335383,333299.479369151
a95f0d81c914c9e2,2019-10-29T16:34:29Z,398301.469718181,333299.459995278
a95f0d81c914c9e2,2019-10-29T16:34:30Z,398300.993100979,333299.440621405
a95f0d81c914c9e2,2019-10-29T16:34:31Z,398300.516483777,333299.421247532
a95f0d81c914c9e2,2019-10-29T16:34:32Z,398300.039866574,333299.401873658
a95f0d81c914c9e2,2019-10-29T16:34:33Z,398299.563249372,333299.382499785
a95f0d81c914c9e2,2019-10-29T16:34:34Z,398299.08663217,333299.363125912
a95f0d81c914c9e2,2019-10-29T16:34:35Z,398298.321607074,333299.622748452
a95f0d81c914c9e2,2019-10-29T16:34:36Z,398297.556581978,333299.882370993
a95f0d81c914c9e2,2019-10-29T16:34:37Z,398296.791556881,333300.141993533
a95f0d81c914c9e2,2019-10-29T16:34:38Z,398296.026531785,333300.401616074
a95f0d81c914c9e2,2019-10-29T16:34:39Z,398295.261506689,333300.661238614
a95f0d81c914c9e2,2019-10-29T16:34:40Z,398294.225747615,333300.530875114
a95f0d81c914c9e2,2019-10-29T16:34:41Z,398293.189988541,333300.400511614
a95f0d81c914c9e2,2019-10-29T16:34:42Z,398292.154229467,333300.270148115
a95f0d81c914c9e2,2019-10-29T16:34:43Z,398291.118470393,333300.139784615
a95f0d81c914c9e2,2019-10-29T16:34:44Z,398290.082711319,333300.009421115
a95f0d81c914c9e2,2019-10-29T16:34:45Z,398289.722926495,333299.880800262
a95f0d81c914c9e2,2019-10-29T16:34:46Z,398289.363141671,333299.752179409
a95f0d81c914c9e2,2019-10-29T16:34:47Z,398289.003356848,333299.623558555
a95f0d81c914c9e2,2019-10-29T16:34:48Z,398288.643572024,333299.494937702
a95f0d81c914c9e2,2019-10-29T16:34:49Z,398288.2837872,333299.366316849
a95f0d81c914c9e2,2019-10-29T16:34:50Z,398288.129360173,333299.571670307
a95f0d81c914c9e2,2019-10-29T16:34:51Z,398287.974933146,333299.777023766
a95f0d81c914c9e2,2019-10-29T16:34:52Z,398287.820506118,333299.982377224
a95f0d81c914c9e2,2019-10-29T16:34:53Z,398287.666079091,333300.187730683
a95f0d81c914c9e2,2019-10-29T16:34:54Z,398287.511652064,333300.393084141
a95f0d81c914c9e2,2019-10-29T16:34:55Z,398287.364991378,333300.113976322
a95f0d81c914c9e2,2019-10-29T16:34:56Z,398287.218330693,333299.834868503
a95f0d81c914c9e2,2019-10-29T16:34:57Z,398287.071670007,333299.555760685
a95f0d81c914c9e2,2019-10-29T16:34:58Z,398286.925009322,333299.276652866
a95f0d81c914c9e2,2019-10-29T16:34:59Z,398286.778348636,333298.997545047
a95f0d81c914c9e2,2019-10-29T16:35:00Z,398286.463837473,333299.074755511
a95f0d81c914c9e2,2019-10-29T16:35:01Z,398286.14932631,333299.151965974
a95f0d81c914c9e2,2019-10-29T16:35:02Z,398285.834815147,333299.229176438
a95f0d81c914c9e2,2019-10-29T16:35:03Z,398285.520303984,333299.306386901
a95f0d81c914c9e2,2019-10-29T16:35:04Z,398285.205792821,333299.383597365
a95f0d81c914c9e2,2019-10-29T16:35:05Z,398284.891281658,333299.460807829
a95f0d81c914c9e2,2019-10-29T16:35:06Z,398284.576770495,333299.538018293
a95f0d81c914c9e2,2019-10-29T16:35:07Z,398284.262259331,333299.615228756
a95f0d81c914c9e2,2019-10-29T16:35:08Z,398283.947748168,333299.69243922
a95f0d81c914c9e2,2019-10-29T16:35:09Z,398283.633237005,333299.769649684
a95f0d81c914c9e2,2019-10-29T16:35:10Z,398283.165539209,333299.882650587
a95f0d81c914c9e2,2019-10-29T16:35:11Z,398282.697841413,333299.99565149
a95f0d81c914c9e2,2019-10-29T16:35:12Z,398282.230143618,333300.108652392
a95f0d81c914c9e2,2019-10-29T16:35:13Z,398281.762445822,333300.221653295
a95f0d81c914c9e2,2019-10-29T16:35:14Z,398281.294748026,333300.334654198
a95f0d81c914c9e2,2019-10-29T16:35:15Z,398280.096576962,333300.73608143
a95f0d81c914c9e2,2019-10-29T16:35:16Z,398278.898405898,333301.137508662
a95f0d81c914c9e2,2019-10-29T16:35:17Z,398277.700234835,333301.538935895
a95f0d81c914c9e2,2019-10-29T16:35:18Z,398276.502063771,333301.940363127
a95f0d81c914c9e2,2019-10-29T16:35:19Z,398275.303892707,333302.341790359
a95f0d81c914c9e2,2019-10-29T16:35:20Z,398273.614200842,333303.408055103
a95f0d81c914c9e2,2019-10-29T16:35:21Z,398271.924508978,333304.474319847
a95f0d81c914c9e2,2019-10-29T16:35:22Z,398270.234817113,333305.540584591
a95f0d81c914c9e2,2019-10-29T16:35:23Z,398268.545125249,333306.606849335
a95f0d81c914c9e2,2019-10-29T16:35:24Z,398266.855433384,333307.673114079
a95f0d81c914c9e2,2019-10-29T16:35:25Z,398265.842245222,333309.141361509
a95f0d81c914c9e2,2019-10-29T16:35:26Z,398264.82905706,333310.609608939
a95f0d81c914c9e2,2019-10-29T16:35:27Z,398263.815868898,333312.07785637
a95f0d81c914c9e2,2019-10-29T16:35:28Z,398262.802680736,333313.5461038
a95f0d81c914c9e2,2019-10-29T16:35:29Z,398261.789492574,333315.01435123
a95f0d81c914c9e2,2019-10-29T17:56:01Z,398249.540286534,333309.170083898
a95f0d81c914c9e2,2019-10-29T17:56:02Z,398250.861868509,333307.763799849
a95f0d81c914c9e2,2019-10-29T17:56:03Z,398252.183450483,333306.357515801
a95f0d81c914c9e2,2019-10-29T17:56:04Z,398253.505032458,333304.951231752
a95f0d81c914c9e2,2019-10-29T17:56:05Z,398254.826614432,333303.544947704
a95f0d81c914c9e2,2019-10-29T17:56:06Z,398256.148196407,333302.138663655
a95f0d81c914c9e2,2019-10-29T17:56:07Z,398257.220668304,333300.917537963
a95f0d81c914c9e2,2019-10-29T17:56:08Z,398258.293140201,333299.696412272
a95f0d81c914c9e2,2019-10-29T17:56:09Z,398259.365612098,333298.47528658
a95f0d81c914c9e2,2019-10-29T17:56:10Z,398260.438083995,333297.254160889
a95f0d81c914c9e2,2019-10-29T17:56:11Z,398261.510555892,333296.033035197
a95f0d81c914c9e2,2019-10-29T17:56:12Z,398262.209362672,333295.089647041
a95f0d81c914c9e2,2019-10-29T17:56:13Z,398262.908169452,333294.146258885
a95f0d81c914c9e2,2019-10-29T17:56:14Z,398263.606976233,333293.20287073
a95f0d81c914c9e2,2019-10-29T17:56:15Z,398264.305783013,333292.259482574
a95f0d81c914c9e2,2019-10-29T17:56:16Z,398265.004589793,333291.316094418
a95f0d81c914c9e2,2019-10-29T17:56:17Z,398265.993681019,333290.149386977
a95f0d81c914c9e2,2019-10-29T17:56:18Z,398266.982772245,333288.982679536
a95f0d81c914c9e2,2019-10-29T17:56:19Z,398267.97186347,333287.815972095
a95f0d81c914c9e2,2019-10-29T17:56:20Z,398268.960954696,333286.649264654
a95f0d81c914c9e2,2019-10-29T17:56:21Z,398269.950045922,333285.482557213
a95f0d81c914c9e2,2019-10-29T17:56:22Z,398271.146684668,333283.988389332
a95f0d81c914c9e2,2019-10-29T17:56:23Z,398272.343323414,333282.494221451
a95f0d81c914c9e2,2019-10-29T17:56:24Z,398273.539962159,333281.00005357
a95f0d81c914c9e2,2019-10-29T17:56:25Z,398274.736600905,333279.505885689
a95f0d81c914c9e2,2019-10-29T17:56:26Z,398275.933239651,333278.011717808
a95f0d81c914c9e2,2019-10-29T17:56:27Z,398276.278646617,333277.236748503
a95f0d81c914c9e2,2019-10-29T17:56:28Z,398276.624053583,333276.461779199
a95f0d81c914c9e2,2019-10-29T17:56:29Z,398276.96946055,333275.686809894
a95f0d81c914c9e2,2019-10-29T17:56:30Z,398277.314867516,333274.91184059
a95f0d81c914c9e2,2019-10-29T17:56:31Z,398277.660274482,333274.136871285
a95f0d81c914c9e2,2019-10-29T17:56:32Z,398277.799542754,333273.426072633
a95f0d81c914c9e2,2019-10-29T17:56:33Z,398277.938811027,333272.71527398
a95f0d81c914c9e2,2019-10-29T17:56:34Z,398278.078079299,333272.004475328
a95f0d81c914c9e2,2019-10-29T17:56:35Z,398278.217347572,333271.293676675
